num_classes,margin,scale,avg_angle
7,0.4991641660703783,64,90.6813685157003
7,0.4991641660703783,64,83.68177016370372
7,0.4991641660703783,64,93.78953488997381
7,0.4991641660703783,64,88.07795312109073
7,0.4991641660703783,64,91.56771533410368
7,0.4991641660703783,64,94.53080849040613
7,0.4991641660703783,64,93.13236140879187
7,0.4991641660703783,64,80.97350453514528
7,0.4991641660703783,64,91.95071136162298
7,0.4991641660703783,64,87.16914181050717
7,0.4991641660703783,64,87.47644568164439
7,0.4991641660703783,64,88.50419107624538
7,0.4991641660703783,64,89.54882069847463
7,0.4991641660703783,64,87.39741356275817
7,0.4991641660703783,64,81.12946507465335
7,0.4991641660703783,64,85.54963565640544
7,0.4991641660703783,64,84.6853298584537
7,0.4991641660703783,64,85.34769428340485
7,0.4991641660703783,64,88.16860339175514
7,0.4991641660703783,64,90.94723362914304
7,0.4991641660703783,64,90.84239022538335
7,0.4991641660703783,64,74.78512092068195
7,0.4991641660703783,64,91.6999546266243
7,0.4991641660703783,64,83.40747659682518
7,0.4991641660703783,64,85.92942149501484
7,0.4991641660703783,64,86.70039958814753
7,0.4991641660703783,64,92.6365443165623
7,0.4991641660703783,64,84.45373180407691
7,0.4991641660703783,64,85.99054485789728
7,0.4991641660703783,64,83.49804490521954
7,0.4991641660703783,64,83.74945733837855
7,0.4991641660703783,64,81.78143395168776
7,0.4991641660703783,64,83.73753182808771
7,0.4991641660703783,64,72.53295483432946
7,0.4991641660703783,64,86.63905082902248
7,0.4991641660703783,64,94.46297105156955
7,0.4991641660703783,64,83.01225453069156
7,0.4991641660703783,64,91.19526511866289
7,0.4991641660703783,64,81.8982028657383
7,0.4991641660703783,64,78.07895232716392
7,0.4991641660703783,64,84.34357451314294
7,0.4991641660703783,64,81.08521910921002
7,0.4991641660703783,64,89.94973231218687
7,0.4991641660703783,64,86.669363208559
7,0.4991641660703783,64,78.6079094972464
7,0.4991641660703783,64,92.11867937369193
7,0.4991641660703783,64,80.88966396308338
7,0.4991641660703783,64,79.99615910642981
7,0.4991641660703783,64,92.77421360947308
7,0.4991641660703783,64,78.20080290195695
7,0.4991641660703783,64,81.48259951512135
7,0.4991641660703783,64,89.22936592080397
7,0.4991641660703783,64,79.05315586886118
7,0.4991641660703783,64,85.89096752998766
7,0.4991641660703783,64,86.86433778860618
7,0.4991641660703783,64,85.60802011343071
7,0.4991641660703783,64,81.72916934415882
7,0.4991641660703783,64,76.54174995256085
7,0.4991641660703783,64,85.56568660095498
7,0.4991641660703783,64,81.69030556778145
7,0.4991641660703783,64,78.05193209880736
7,0.4991641660703783,64,86.11123430053141
7,0.4991641660703783,64,77.65399844757324
7,0.4991641660703783,64,91.02293944590346
7,0.4991641660703783,64,81.4042367547738
7,0.4991641660703783,64,73.90731866893026
7,0.4991641660703783,64,85.95270560989542
7,0.4991641660703783,64,86.09099645002065
7,0.4991641660703783,64,76.03326285942092
7,0.4991641660703783,64,80.49608797253974
7,0.4991641660703783,64,78.38486283971045
7,0.4991641660703783,64,78.46280895851864
7,0.4991641660703783,64,79.48899023979969
7,0.4991641660703783,64,84.89511228862146
7,0.4991641660703783,64,83.01260287033924
7,0.4991641660703783,64,77.44348518716427
7,0.4991641660703783,64,86.63122343223365
7,0.4991641660703783,64,77.01178308067362
7,0.4991641660703783,64,76.99025432440973
7,0.4991641660703783,64,69.5837133016638
7,0.4991641660703783,64,87.43696718824171
7,0.4991641660703783,64,77.65180595684967
7,0.4991641660703783,64,83.38387829324279
7,0.4991641660703783,64,78.5257286611528
7,0.4991641660703783,64,85.7585574827378
7,0.4991641660703783,64,68.38993966871814
7,0.4991641660703783,64,81.41651743490148
7,0.4991641660703783,64,84.73814088111624
7,0.4991641660703783,64,81.38991384808428
7,0.4991641660703783,64,74.55691064013348
7,0.4991641660703783,64,78.09401972447297
7,0.4991641660703783,64,79.63709606176225
7,0.4991641660703783,64,83.49030630088993
7,0.4991641660703783,64,72.14892744824549
7,0.4991641660703783,64,80.04694839309803
7,0.4991641660703783,64,80.73847772580514
7,0.4991641660703783,64,78.78705169879748
7,0.4991641660703783,64,81.06129978673663
7,0.4991641660703783,64,74.9763662174423
7,0.4991641660703783,64,76.63786437456127
7,0.4991641660703783,64,77.67241946776477
7,0.4991641660703783,64,68.78399377250369
7,0.4991641660703783,64,84.07240917290426
7,0.4991641660703783,64,79.40208291280045
7,0.4991641660703783,64,77.59162516007268
7,0.4991641660703783,64,73.3916120658376
7,0.4991641660703783,64,72.4049161081484
7,0.4991641660703783,64,83.66403899261837
7,0.4991641660703783,64,80.19050530907336
7,0.4991641660703783,64,75.89579164199607
7,0.4991641660703783,64,84.58075283207162
7,0.4991641660703783,64,78.07947142154084
7,0.4991641660703783,64,77.54194236405002
7,0.4991641660703783,64,77.85544121676442
7,0.4991641660703783,64,78.07880206300219
7,0.4991641660703783,64,80.87687101876794
7,0.4991641660703783,64,88.40968174869991
7,0.4991641660703783,64,74.04621056570247
7,0.4991641660703783,64,82.30678478188845
7,0.4991641660703783,64,70.97150528817285
7,0.4991641660703783,64,81.67607828374031
7,0.4991641660703783,64,78.82069721064897
7,0.4991641660703783,64,76.32692001259645
7,0.4991641660703783,64,75.04154671269174
7,0.4991641660703783,64,75.29784956129647
7,0.4991641660703783,64,78.04402956993765
7,0.4991641660703783,64,81.89260211061888
7,0.4991641660703783,64,73.71570454195472
7,0.4991641660703783,64,78.96027895652735
7,0.4991641660703783,64,82.91159803289308
7,0.4991641660703783,64,72.04428895016089
7,0.4991641660703783,64,79.66553696946619
7,0.4991641660703783,64,73.82288387041055
7,0.4991641660703783,64,72.23353983168361
7,0.4991641660703783,64,77.66419592000406
7,0.4991641660703783,64,76.15638384939956
7,0.4991641660703783,64,84.53544818730694
7,0.4991641660703783,64,77.32992646202365
7,0.4991641660703783,64,71.51843951615078
7,0.4991641660703783,64,86.5859324478473
7,0.4991641660703783,64,76.16708675582898
7,0.4991641660703783,64,79.34595241820129
7,0.4991641660703783,64,79.2117938425239
7,0.4991641660703783,64,81.60499650504798
7,0.4991641660703783,64,86.62505577141313
7,0.4991641660703783,64,80.35874652870912
7,0.4991641660703783,64,72.00810260793817
7,0.4991641660703783,64,78.0756328552273
7,0.4991641660703783,64,83.9276296530675
7,0.4991641660703783,64,79.4757123520532
7,0.4991641660703783,64,70.00553895461462
7,0.4991641660703783,64,82.5490515917488
7,0.4991641660703783,64,83.94198671070286
7,0.4991641660703783,64,77.99727009487974
7,0.4991641660703783,64,83.12561518034626
7,0.4991641660703783,64,76.22702849598501
7,0.4991641660703783,64,85.84475447006336
7,0.4991641660703783,64,78.60395481771695
7,0.4991641660703783,64,86.52157157529827
7,0.4991641660703783,64,73.5164337729196
7,0.4991641660703783,64,76.32102555934271
7,0.4991641660703783,64,87.62942825867434
7,0.4991641660703783,64,82.45118864132087
7,0.4991641660703783,64,84.34853323048037
7,0.4991641660703783,64,73.946961086873
7,0.4991641660703783,64,74.44892534935559
7,0.4991641660703783,64,93.92824237163843
7,0.4991641660703783,64,73.94379187909813
7,0.4991641660703783,64,68.05694062592335
7,0.4991641660703783,64,74.22057846502372
7,0.4991641660703783,64,82.9950697747398
7,0.4991641660703783,64,88.72984003585509
7,0.4991641660703783,64,75.27708578621963
7,0.4991641660703783,64,81.89883124314193
7,0.4991641660703783,64,80.91438924787883
7,0.4991641660703783,64,87.53103255349113
7,0.4991641660703783,64,78.19881531690848
7,0.4991641660703783,64,78.33339053412524
7,0.4991641660703783,64,82.85070006625325
7,0.4991641660703783,64,79.68561772562602
7,0.4991641660703783,64,80.27578705105014
7,0.4991641660703783,64,85.73052638638407
7,0.4991641660703783,64,81.8347913894839
7,0.4991641660703783,64,80.36641000095787
7,0.4991641660703783,64,73.40049131175863
7,0.4991641660703783,64,80.22477236813931
7,0.4991641660703783,64,78.69010399371832
7,0.4991641660703783,64,72.13842261730201
7,0.4991641660703783,64,84.45573987969289
7,0.4991641660703783,64,80.14462009822923
7,0.4991641660703783,64,82.0193294404793
7,0.4991641660703783,64,73.42943765346114
7,0.4991641660703783,64,81.44963702218688
7,0.4991641660703783,64,79.35056962608022
7,0.4991641660703783,64,70.56072405110994
7,0.4991641660703783,64,91.55033933285517
7,0.4991641660703783,64,72.55526906234789
7,0.4991641660703783,64,76.51248942215652
7,0.4991641660703783,64,77.70973962138972
7,0.4991641660703783,64,84.93340915929772
7,0.4991641660703783,64,69.1681031208577
7,0.4991641660703783,64,79.52170684592406
7,0.4991641660703783,64,75.71319336472494
7,0.4991641660703783,64,78.06988183594615
7,0.4991641660703783,64,63.49671701524014
7,0.4991641660703783,64,73.83052002190263
7,0.4991641660703783,64,72.89136218083671
7,0.4991641660703783,64,74.41906376230429
7,0.4991641660703783,64,78.41749748356477
7,0.4991641660703783,64,81.58390488089098
7,0.4991641660703783,64,70.35652871568324
7,0.4991641660703783,64,69.88463094592706
7,0.4991641660703783,64,79.80923731941408
7,0.4991641660703783,64,76.44717915331286
7,0.4991641660703783,64,68.03429171863559
7,0.4991641660703783,64,76.07411422084675
7,0.4991641660703783,64,69.4211547994175
7,0.4991641660703783,64,78.38652257567877
7,0.4991641660703783,64,73.34605470407362
7,0.4991641660703783,64,71.80136644214022
7,0.4991641660703783,64,76.09630550546014
7,0.4991641660703783,64,72.91335538996415
7,0.4991641660703783,64,78.09639663030413
7,0.4991641660703783,64,74.48361588015008
7,0.4991641660703783,64,68.63938500739619
7,0.4991641660703783,64,75.76909163289233
7,0.4991641660703783,64,67.50302594461365
7,0.4991641660703783,64,66.97658911433491
7,0.4991641660703783,64,70.96149906103878
7,0.4991641660703783,64,71.76416923192033
7,0.4991641660703783,64,76.37654133691659
7,0.4991641660703783,64,76.72420479585941
7,0.4991641660703783,64,77.19026275387522
7,0.4991641660703783,64,75.64043818968597
7,0.4991641660703783,64,77.9592874129053
7,0.4991641660703783,64,66.8777426166665
7,0.4991641660703783,64,66.38958899668567
7,0.4991641660703783,64,67.30696536448843
7,0.4991641660703783,64,76.40805582974703
7,0.4991641660703783,64,73.73950092102304
7,0.4991641660703783,64,68.77038803567703
7,0.4991641660703783,64,70.84128773164655
7,0.4991641660703783,64,80.56241593956973
7,0.4991641660703783,64,79.90382860922959
7,0.4991641660703783,64,68.39711136734665
7,0.4991641660703783,64,73.01999513347556
7,0.4991641660703783,64,77.59456897160496
7,0.4991641660703783,64,67.57020085510072
7,0.4991641660703783,64,77.00159926862113
7,0.4991641660703783,64,81.87663312833939
7,0.4991641660703783,64,73.62042340303304
7,0.4991641660703783,64,74.33949205847364
7,0.4991641660703783,64,63.23967650620505
7,0.4991641660703783,64,72.46580724459906
7,0.4991641660703783,64,75.4709470454321
7,0.4991641660703783,64,76.28787182111148
7,0.4991641660703783,64,67.45123945032661
7,0.4991641660703783,64,71.13638605473695
7,0.4991641660703783,64,77.70659773437151
7,0.4991641660703783,64,78.11401168817359
7,0.4991641660703783,64,82.7060776407674
7,0.4991641660703783,64,70.91230120844718
7,0.4991641660703783,64,68.51542390414961
7,0.4991641660703783,64,75.18713219485056
7,0.4991641660703783,64,72.97587894162645
7,0.4991641660703783,64,78.38998548158796
7,0.4991641660703783,64,78.50079847068226
7,0.4991641660703783,64,78.24332082954028
7,0.4991641660703783,64,67.55871247691677
7,0.4991641660703783,64,77.80597698679519
7,0.4991641660703783,64,79.86066181367511
7,0.4991641660703783,64,74.63750687233964
7,0.4991641660703783,64,72.87419791545247
7,0.4991641660703783,64,74.40639376139391
7,0.4991641660703783,64,72.8971746718204
7,0.4991641660703783,64,78.92646952013578
7,0.4991641660703783,64,72.36900980368165
7,0.4991641660703783,64,80.1464232681701
7,0.4991641660703783,64,73.7127948813683
7,0.4991641660703783,64,80.60481092374799
7,0.4991641660703783,64,80.22988817982765
7,0.4991641660703783,64,73.736365864194
7,0.4991641660703783,64,70.08825937565264
7,0.4991641660703783,64,72.09033808554513
7,0.4991641660703783,64,79.06004069954456
7,0.4991641660703783,64,75.19990464859849
7,0.4991641660703783,64,78.2610383402473
7,0.4991641660703783,64,69.59448450998491
7,0.4991641660703783,64,72.42273607169297
7,0.4991641660703783,64,76.28817917962412
7,0.4991641660703783,64,77.86052287750691
7,0.4991641660703783,64,76.69069588779132
7,0.4991641660703783,64,83.65687412417903
7,0.4991641660703783,64,73.41896014327435
7,0.4991641660703783,64,87.3361126149573
7,0.4991641660703783,64,74.70722944338712
7,0.4991641660703783,64,79.70664104789132
7,0.4991641660703783,64,82.45616101903663
7,0.4991641660703783,64,82.4410663009709
7,0.4991641660703783,64,71.06313227588856
7,0.4991641660703783,64,79.90495559044264
7,0.4991641660703783,64,78.32634177890178
7,0.4991641660703783,64,83.19920363846398
7,0.4991641660703783,64,77.5743789324184
7,0.4991641660703783,64,76.86429880592553
7,0.4991641660703783,64,74.07536864326924
7,0.4991641660703783,64,75.28573280570886
7,0.4991641660703783,64,81.66176903742912
7,0.4991641660703783,64,83.29235375836461
7,0.4991641660703783,64,86.52263708480878
7,0.4991641660703783,64,78.71803946742368
7,0.4991641660703783,64,77.4832915296471
7,0.4991641660703783,64,77.70551856448265
7,0.4991641660703783,64,86.30202197461738
7,0.4991641660703783,64,74.30881084872195
7,0.4991641660703783,64,79.2341832026232
7,0.4991641660703783,64,78.37482929181971
7,0.4991641660703783,64,79.48059593730974
7,0.4991641660703783,64,76.51697685644122
7,0.4991641660703783,64,81.42646902052219
7,0.4991641660703783,64,79.28042358330418
7,0.4991641660703783,64,80.05547929937138
7,0.4991641660703783,64,78.67761157772637
7,0.4991641660703783,64,81.87198859970378
7,0.4991641660703783,64,78.81967268227346
7,0.4991641660703783,64,73.21033884526547
7,0.4991641660703783,64,85.33626737692342
7,0.4991641660703783,64,73.0306229078241
7,0.4991641660703783,64,75.29392903271288
7,0.4991641660703783,64,80.7200157244786
7,0.4991641660703783,64,80.3869961911163
7,0.4991641660703783,64,75.55228776825778
7,0.4991641660703783,64,84.25228220469654
7,0.4991641660703783,64,71.01866091420261
7,0.4991641660703783,64,79.199424369937
7,0.4991641660703783,64,78.80411351134417
7,0.4991641660703783,64,77.37101004988126
7,0.4991641660703783,64,75.30278778806638
7,0.4991641660703783,64,82.01807268567201
7,0.4991641660703783,64,90.41747732692768
7,0.4991641660703783,64,78.4024574070124
7,0.4991641660703783,64,86.3253607310113
7,0.4991641660703783,64,72.1379923153843
7,0.4991641660703783,64,82.5244082692234
7,0.4991641660703783,64,76.91825730036864
7,0.4991641660703783,64,79.6295691932969
7,0.4991641660703783,64,75.36303688673507
7,0.4991641660703783,64,76.09765105272662
7,0.4991641660703783,64,80.18472696903554
7,0.4991641660703783,64,79.46996816296121
7,0.4991641660703783,64,81.62611544996166
7,0.4991641660703783,64,69.99319680278441
7,0.4991641660703783,64,78.68649765383655
7,0.4991641660703783,64,73.76787352683527
7,0.4991641660703783,64,77.74789305809341
7,0.4991641660703783,64,77.46752062285356
7,0.4991641660703783,64,70.89982928302273
7,0.4991641660703783,64,75.83101412790766
7,0.4991641660703783,64,72.38236965369819
7,0.4991641660703783,64,77.68898950669121
7,0.4991641660703783,64,78.38124283945035
7,0.4991641660703783,64,72.30357659143291
7,0.4991641660703783,64,77.20856083066168
7,0.4991641660703783,64,75.09030743317646
7,0.4991641660703783,64,80.80705282507208
7,0.4991641660703783,64,77.01108640137828
7,0.4991641660703783,64,72.83770421471709
7,0.4991641660703783,64,80.22697168905206
7,0.4991641660703783,64,84.16694582120641
7,0.4991641660703783,64,70.51667616115252
7,0.4991641660703783,64,82.01177525125726
7,0.4991641660703783,64,77.72365271672903
7,0.4991641660703783,64,75.37948398225646
7,0.4991641660703783,64,79.68894402775182
7,0.4991641660703783,64,78.494842545726
7,0.4991641660703783,64,82.61564593615643
7,0.4991641660703783,64,75.53206357812537
7,0.4991641660703783,64,77.55437330833944
7,0.4991641660703783,64,73.99680780743576
7,0.4991641660703783,64,74.1206596276556
7,0.4991641660703783,64,78.30600830574265
7,0.4991641660703783,64,82.29813776239922
7,0.4991641660703783,64,76.49138413762118
7,0.4991641660703783,64,73.58237924935607
7,0.4991641660703783,64,72.05139234689771
7,0.4991641660703783,64,77.65295342863023
7,0.4991641660703783,64,76.27074170667309
7,0.4991641660703783,64,72.17810601637979
7,0.4991641660703783,64,72.9047561817991
7,0.4991641660703783,64,71.65317865790763
7,0.4991641660703783,64,68.79743558479028
7,0.4991641660703783,64,86.81098035081004
7,0.4991641660703783,64,69.25413618364318
7,0.4991641660703783,64,66.51366621314813
7,0.4991641660703783,64,79.0002628839286
7,0.4991641660703783,64,79.47091755925584
7,0.4991641660703783,64,74.01157467642133
7,0.4991641660703783,64,79.54302386632367
7,0.4991641660703783,64,69.12074258915283
7,0.4991641660703783,64,70.12584590665523
7,0.4991641660703783,64,75.70838491154926
7,0.4991641660703783,64,70.55211118256655
7,0.4991641660703783,64,72.34591010390866
7,0.4991641660703783,64,73.60651713788289
7,0.4991641660703783,64,75.39092454911624
7,0.4991641660703783,64,68.95477582251068
7,0.4991641660703783,64,74.57146577325479
7,0.4991641660703783,64,74.86879073801461
7,0.4991641660703783,64,70.16134239977178
7,0.4991641660703783,64,71.49678098629268
7,0.4991641660703783,64,78.55220247437576
7,0.4991641660703783,64,72.11780910638691
7,0.4991641660703783,64,68.48417578869682
7,0.4991641660703783,64,73.76300360195705
7,0.4991641660703783,64,64.66585415584956
7,0.4991641660703783,64,77.17186222425121
7,0.4991641660703783,64,76.95992828449488
7,0.4991641660703783,64,71.32785674773992
7,0.4991641660703783,64,78.96595484372763
7,0.4991641660703783,64,74.88392643721535
7,0.4991641660703783,64,70.2506676137372
7,0.4991641660703783,64,68.93102042457738
7,0.4991641660703783,64,75.860957677229
7,0.4991641660703783,64,67.24255668061521
7,0.4991641660703783,64,74.98081267059199
7,0.4991641660703783,64,67.33108959263691
7,0.4991641660703783,64,71.09065110805454
7,0.4991641660703783,64,68.75325792123863
7,0.4991641660703783,64,66.63283935378651
7,0.4991641660703783,64,60.61779228007976
7,0.4991641660703783,64,78.30389777728912
7,0.4991641660703783,64,66.85916450212406
7,0.4991641660703783,64,79.5216522044107
7,0.4991641660703783,64,73.56149253087416
7,0.4991641660703783,64,72.14034873064796
7,0.4991641660703783,64,69.95405981884024
7,0.4991641660703783,64,70.6298387353213
7,0.4991641660703783,64,79.04028779246488
7,0.4991641660703783,64,68.6437085171408
7,0.4991641660703783,64,73.88315345964675
7,0.4991641660703783,64,60.47671472277315
7,0.4991641660703783,64,74.77341397644454
7,0.4991641660703783,64,75.7416274422397
7,0.4991641660703783,64,72.00263162641299
7,0.4991641660703783,64,78.57635402328093
7,0.4991641660703783,64,67.9516054485434
7,0.4991641660703783,64,62.60278868685804
7,0.4991641660703783,64,80.1667635715184
7,0.4991641660703783,64,75.16862238219983
7,0.4991641660703783,64,65.57390731543525
7,0.4991641660703783,64,68.6437768190325
7,0.4991641660703783,64,79.65454036490246
7,0.4991641660703783,64,66.01888730967241
7,0.4991641660703783,64,77.35650955827333
7,0.4991641660703783,64,76.20585490955797
7,0.4991641660703783,64,77.32358121628471
7,0.4991641660703783,64,81.0930806569447
7,0.4991641660703783,64,72.76623994543124
7,0.4991641660703783,64,80.21797632991516
7,0.4991641660703783,64,80.94604717468184
7,0.4991641660703783,64,69.63824553199719
7,0.4991641660703783,64,67.56977738337218
7,0.4991641660703783,64,72.06379597043045
7,0.4991641660703783,64,71.16185583015194
7,0.4991641660703783,64,77.31184695129062
7,0.4991641660703783,64,77.72211592416578
7,0.4991641660703783,64,70.50785155674487
7,0.4991641660703783,64,77.59312097150091
7,0.4991641660703783,64,65.53269395398338
7,0.4991641660703783,64,69.95918929090692
7,0.4991641660703783,64,74.75665269222134
7,0.4991641660703783,64,76.34872197642713
7,0.4991641660703783,64,76.23596921360856
7,0.4991641660703783,64,80.95084196747918
7,0.4991641660703783,64,69.86939279388875
7,0.4991641660703783,64,76.2642461967724
7,0.4991641660703783,64,69.60513960509013
7,0.4991641660703783,64,73.39781387760398
7,0.4991641660703783,64,67.97521741250414
7,0.4991641660703783,64,76.16517430286137
7,0.4991641660703783,64,75.05548712878773
7,0.4991641660703783,64,74.5229919207152
7,0.4991641660703783,64,73.12612261279922
7,0.4991641660703783,64,82.53523411905788
7,0.4991641660703783,64,70.08106035626746
7,0.4991641660703783,64,72.8512758005979
7,0.4991641660703783,64,81.34342758059317
7,0.4991641660703783,64,73.03071853047248
7,0.4991641660703783,64,75.20918004549137
7,0.4991641660703783,64,68.91654725372612
7,0.4991641660703783,64,75.937489946879
7,0.4991641660703783,64,73.69667563492706
7,0.4991641660703783,64,72.68875827948662
7,0.4991641660703783,64,74.31848239658669
7,0.4991641660703783,64,69.97009027282225
7,0.4991641660703783,64,74.25944907159027
7,0.4991641660703783,64,66.63096105176476
7,0.4991641660703783,64,62.23671103791287
7,0.4991641660703783,64,63.726033786434144
7,0.4991641660703783,64,66.27154966744952
7,0.4991641660703783,64,72.52602219232189
7,0.4991641660703783,64,63.80716277339556
7,0.4991641660703783,64,64.7828279755752
7,0.4991641660703783,64,74.81285831890138
7,0.4991641660703783,64,74.26030967542569
7,0.4991641660703783,64,66.2151118143377
7,0.4991641660703783,64,73.63325049829432
7,0.4991641660703783,64,69.24518863583046
7,0.4991641660703783,64,72.04397476145907
7,0.4991641660703783,64,77.23924887060255
7,0.4991641660703783,64,73.87307210043181
7,0.4991641660703783,64,67.53812628675834
7,0.4991641660703783,64,68.83519970071127
7,0.4991641660703783,64,75.22654238636154
7,0.4991641660703783,64,70.99224857268217
7,0.4991641660703783,64,68.76475995980094
7,0.4991641660703783,64,78.71986312793207
7,0.4991641660703783,64,71.98029007763787
7,0.4991641660703783,64,66.77348660917542
7,0.4991641660703783,64,66.9158004307218
7,0.4991641660703783,64,68.21400765607696
7,0.4991641660703783,64,78.30716260771239
7,0.4991641660703783,64,69.41870959169464
7,0.4991641660703783,64,66.5573589332687
7,0.4991641660703783,64,71.5915498610266
7,0.4991641660703783,64,78.46073258101096
7,0.4991641660703783,64,69.25970278781674
7,0.4991641660703783,64,76.63397116673437
7,0.4991641660703783,64,67.93091680554744
7,0.4991641660703783,64,63.19775963526868
7,0.4991641660703783,64,80.1652131185768
7,0.4991641660703783,64,75.07343686592652
7,0.4991641660703783,64,72.48756139710555
7,0.4991641660703783,64,69.27897758165452
7,0.4991641660703783,64,67.45170390319018
7,0.4991641660703783,64,58.76161324104793
7,0.4991641660703783,64,73.92345157574982
7,0.4991641660703783,64,70.21690598866984
7,0.4991641660703783,64,70.77731617988022
7,0.4991641660703783,64,68.08159760882708
7,0.4991641660703783,64,65.86154707195199
7,0.4991641660703783,64,82.07291227451805
7,0.4991641660703783,64,73.04834041853111
7,0.4991641660703783,64,72.79065104152487
7,0.4991641660703783,64,76.50794051616928
7,0.4991641660703783,64,69.48951133263098
7,0.4991641660703783,64,71.01971959352396
7,0.4991641660703783,64,70.56841484411537
7,0.4991641660703783,64,71.70265654825519
7,0.4991641660703783,64,61.34895037035129
7,0.4991641660703783,64,67.42867933549806
7,0.4991641660703783,64,67.22894411359938
7,0.4991641660703783,64,76.43640111480258
7,0.4991641660703783,64,82.18960605648772
7,0.4991641660703783,64,68.29140052956237
7,0.4991641660703783,64,69.81691645049555
7,0.4991641660703783,64,68.86765675964718
7,0.4991641660703783,64,66.08344625770737
7,0.4991641660703783,64,70.67041688918034
7,0.4991641660703783,64,69.24104271100427
7,0.4991641660703783,64,74.45738112354806
7,0.4991641660703783,64,74.67736102614666
7,0.4991641660703783,64,73.29928156863738
7,0.4991641660703783,64,80.39750102205977
7,0.4991641660703783,64,69.47544114294077
7,0.4991641660703783,64,69.02489454453004
7,0.4991641660703783,64,70.07812337492435
7,0.4991641660703783,64,67.70348516656435
7,0.4991641660703783,64,69.71960674539038
7,0.4991641660703783,64,76.98285039934945
7,0.4991641660703783,64,62.90766101065073
7,0.4991641660703783,64,72.26189877711751
7,0.4991641660703783,64,63.49922369466553
7,0.4991641660703783,64,64.80870073215121
7,0.4991641660703783,64,73.502629960607
7,0.4991641660703783,64,75.44595538325903
7,0.4991641660703783,64,72.75589903902784
7,0.4991641660703783,64,71.85774282354951
7,0.4991641660703783,64,67.27714475857216
7,0.4991641660703783,64,68.04811602151568
7,0.4991641660703783,64,70.74000285644443
7,0.4991641660703783,64,75.98008983673236
7,0.4991641660703783,64,64.10800528557795
7,0.4991641660703783,64,79.50937835447218
7,0.4991641660703783,64,71.1692870759689
7,0.4991641660703783,64,72.3389296505769
7,0.4991641660703783,64,71.36598286368692
7,0.4991641660703783,64,72.85400104607673
7,0.4991641660703783,64,78.40864555840044
7,0.4991641660703783,64,77.83566781911723
7,0.4991641660703783,64,72.9674163372448
7,0.4991641660703783,64,76.18997471973769
7,0.4991641660703783,64,73.79794001956166
7,0.4991641660703783,64,72.01523332543167
7,0.4991641660703783,64,71.07591839001483
7,0.4991641660703783,64,71.82245123610805
7,0.4991641660703783,64,75.23910993443437
7,0.4991641660703783,64,68.45356288083681
7,0.4991641660703783,64,78.72432324146008
7,0.4991641660703783,64,63.92328281947495
7,0.4991641660703783,64,67.66337146556887
7,0.4991641660703783,64,72.09697702941837
7,0.4991641660703783,64,77.2249327941022
